"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","ESTRATO","LLAVE_PANEL","CCDD","CODCIUDAD","AREA","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","D341_T","D344","D347_T","D350","D351_T","I339_1","I342","I345_1","I348","INGTOT","INGTOTP","ingtrabw","RESIDENT","FAC_T300"
2026,"03","1327902",5,"0090",1,2,"20260313279025009012","02","02",1,2,3,1,2,,2,49,2,2,17,8,1976,1,,,,,,,,,,,,,,,,9412,5610,3,5,3,2,1,2,0,6,6,6,6,6,6,36,4,40,1,,2,,2,2,4,600,10,,,,,150,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,300,,,,,600,,,150,1050,900,1050,1,36.7548843915577
2026,"03","1327902",6,"0033",1,2,"20250313279026003311","02","02",1,1,1,1,2,,2,32,1,1,2,6,1993,1,,,,,,,,,,,,,,,,2611,6910,2,,2,2,1,1,0,2,0,0,4,0,0,6,,6,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,,,,,500,,,500,500,500,1,48.609372476332
2026,"03","1327902",6,"0033",1,2,"20250613279026003316","02","02",1,2,3,1,2,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2026,"03","1327902",6,"0033",1,2,"20250313279026003313","02","02",1,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
2026,"03","1327902",6,"0033",1,2,"20250313279026003314","02","02",1,4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
2026,"03","1327902",6,"0033",1,2,"20250313279026003315","02","02",1,5,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
2026,"03","1327902",6,"0033",1,2,"20250313279026003312","02","02",1,6,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
2026,"03","1327902",6,"0147",1,2,"20250613279026014711","02","02",1,1,1,1,2,,2,42,1,1,25,9,1983,1,,,,,,,,,,,,,,,,5212,4722,2,,3,2,1,1,6,6,7,8,7,6,6,46,,46,1,,2,,2,2,,,,,,,,,,,,,,,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,,,,,470,,,470,470,470,1,48.609372476332
2026,"03","1327902",6,"0147",1,2,"20250613279026014712","02","02",1,2,3,1,2,,2,20,2,2,27,6,2005,1,,,,,,,,,,,,,,,,3411,6910,3,5,2,2,1,2,0,5,5,5,5,5,0,25,,25,1,,2,,2,2,4,240,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,3,,2,2,2,2,2,2,10,7,1,,,,,,240,,,,240,240,240,1,48.163501839506
2026,"03","1327902",6,"0147",1,2,"20250613279026014713","02","02",1,3,3,1,2,,1,15,3,3,26,2,2011,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,81.7195500364476
